rank,team,situation_order,situation_name,team_play_count,team_sample_quality,coach_dna_score_adjusted,coach_dna_score_raw,tendency_signal_score,efficiency_signal_score,explosiveness_signal_score,stability_signal_score,sample_reliability_score,dropback_rate_delta,rush_rate_delta,shotgun_rate_delta,no_huddle_rate_delta,avg_epa_delta,success_rate_delta,explosive_play_rate_delta,tendency_profile_label,formation_profile_label,tempo_profile_label,efficiency_profile_label
541,CAR,1,all_offense,991,strong,38.3203125,38.3203125,35.9375,30.46875,34.895833333333336,42.96875,100.0,-0.02069999999999994,0.020699999999999996,-0.024699999999999944,-0.0413,-0.0313,-0.002599999999999991,-0.010700000000000001,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,less_efficient_than_baseline
542,JAX,13,leading,492,strong,38.18359375,38.18359375,26.953125,39.84375,35.416666666666664,57.8125,100.0,0.010199999999999987,-0.010199999999999987,-0.07280000000000009,-0.030099999999999995,-0.0586,-0.01429999999999998,-0.011699999999999988,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
543,MIN,2,early_down,723,strong,38.0078125,38.0078125,31.25,35.15625,59.375,12.5,100.0,0.0038000000000000256,-0.00379999999999997,-0.16919999999999996,-0.01870000000000001,-0.0552,0.007299999999999973,0.004400000000000015,close_to_baseline_run_pass_split,less_shotgun_than_baseline,close_to_baseline_tempo,less_efficient_than_baseline
544,NYJ,21,trailing_early_down,546,strong,38.0078125,38.0078125,42.96875,23.4375,37.5,21.875,100.0,-0.04039999999999999,0.04039999999999999,0.0020000000000000018,-0.018100000000000005,-0.058800000000000005,0.003400000000000014,-0.020800000000000013,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,close_to_baseline_tempo,less_efficient_than_baseline
545,GB,4,fourth_down,25,thin,37.9658203125,50.62109375,48.828125,47.65625,66.66666666666667,39.84375,55.0,0.057499999999999996,-0.057499999999999996,0.04499999999999993,0.18570000000000003,0.044899999999999995,0.015700000000000047,0.03910000000000001,more_dropback_heavy_than_baseline,close_to_baseline_shotgun_usage,faster_than_baseline,more_efficient_than_baseline
546,DET,17,trailing_one_score,245,strong,37.9296875,37.9296875,42.96875,9.375,42.708333333333336,48.4375,100.0,0.011399999999999966,-0.011400000000000021,-0.1653,-0.0517,-0.1613,-0.0801,-0.0032000000000000084,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
547,LAC,20,leading_early_down,322,strong,37.890625,37.890625,32.8125,43.75,35.416666666666664,18.75,100.0,-0.021299999999999986,0.021299999999999986,0.02080000000000004,-0.0461,-0.0201,0.014400000000000024,-0.015200000000000019,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,close_to_baseline_efficiency
548,HOU,13,leading,496,strong,37.83203125,37.83203125,33.59375,27.734375,23.958333333333332,71.875,100.0,0.022199999999999998,-0.022199999999999998,-0.028900000000000037,-0.040499999999999994,-0.021699999999999997,-0.017600000000000005,-0.020799999999999985,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,close_to_baseline_efficiency
549,TEN,11,neutral_early_down,362,strong,37.6953125,37.6953125,43.75,10.15625,27.083333333333332,64.0625,100.0,-0.04639999999999994,0.04640000000000005,-0.014900000000000024,-0.030300000000000007,-0.104,-0.09659999999999996,-0.03660000000000001,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,less_efficient_than_baseline
550,PIT,17,trailing_one_score,301,strong,37.55859375,37.55859375,36.328125,36.71875,5.208333333333333,62.5,100.0,0.031100000000000017,-0.031100000000000017,-0.015300000000000091,0.02479999999999999,-0.0509,-0.014100000000000001,-0.05070000000000001,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,faster_than_baseline,less_efficient_than_baseline
551,DEN,19,tied_early_down,193,strong,37.421875,37.421875,32.03125,28.90625,31.25,60.9375,100.0,0.03019999999999995,-0.03020000000000006,0.010700000000000043,0.02149999999999999,-0.0632,0.01419999999999999,-0.024900000000000005,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,faster_than_baseline,less_efficient_than_baseline
552,WAS,9,two_minute_game,39,thin,37.3359375,49.78125,44.53125,69.53125,28.125,53.90625,55.0,-0.04079999999999995,0.0408,0.1058,0.34020000000000006,0.0842,0.06730000000000003,-0.0242,close_to_baseline_run_pass_split,more_shotgun_than_baseline,faster_than_baseline,more_efficient_than_baseline
553,TEN,3,third_down,232,strong,37.3046875,37.3046875,38.28125,6.25,59.895833333333336,45.3125,100.0,0.03080000000000005,-0.030799999999999994,0.005600000000000049,-0.03579999999999999,-0.3151,-0.0751,0.006200000000000011,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,less_efficient_than_baseline
554,SEA,19,tied_early_down,162,strong,37.28515625,37.28515625,33.59375,33.984375,38.541666666666664,28.90625,100.0,-0.010599999999999998,0.010599999999999943,-0.1861,-0.010100000000000005,-0.0865,-0.015900000000000025,-0.02360000000000001,close_to_baseline_run_pass_split,less_shotgun_than_baseline,close_to_baseline_tempo,less_efficient_than_baseline
555,DET,7,goal_to_go,76,good,37.209375,41.34375,36.71875,28.90625,39.0625,77.34375,80.0,0.03749999999999998,-0.03749999999999998,-0.0978,0.01920000000000001,0.0063,-0.030100000000000016,-0.0074,close_to_baseline_run_pass_split,less_shotgun_than_baseline,close_to_baseline_tempo,close_to_baseline_efficiency
556,TEN,12,tied,173,strong,37.03125,37.03125,28.125,17.1875,67.70833333333333,49.21875,100.0,-0.00880000000000003,0.00880000000000003,-0.03739999999999999,-0.036899999999999995,-0.11510000000000001,-0.06760000000000005,0.00799999999999998,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,less_efficient_than_baseline
557,JAX,15,leading_one_score,206,strong,36.9921875,36.9921875,21.875,49.21875,34.375,46.875,100.0,0.0046999999999999265,-0.004699999999999982,-0.07989999999999997,-0.031299999999999994,-0.0784,0.009099999999999997,-0.00849999999999998,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
558,MIN,17,trailing_one_score,257,strong,36.9140625,36.9140625,32.8125,36.71875,46.875,9.375,100.0,0.014100000000000001,-0.014100000000000001,-0.13260000000000005,0.0040999999999999925,-0.1927,-0.007400000000000018,0.0063,close_to_baseline_run_pass_split,less_shotgun_than_baseline,close_to_baseline_tempo,less_efficient_than_baseline
559,NO,17,trailing_one_score,393,strong,36.796875,36.796875,40.625,21.875,19.270833333333332,51.5625,100.0,-0.009000000000000008,0.009000000000000008,0.05469999999999997,0.11660000000000001,-0.06390000000000001,-0.00930000000000003,-0.0295,close_to_baseline_run_pass_split,more_shotgun_than_baseline,faster_than_baseline,less_efficient_than_baseline
560,LV,16,leading_two_plus_scores,37,thin,36.734879032258064,48.979838709677416,59.27419354838709,28.225806451612904,41.93548387096774,62.09677419354839,55.0,-0.0509,0.050900000000000056,-0.1613,-0.0316,-0.1152,-0.020199999999999996,-0.02940000000000001,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
561,PIT,11,neutral_early_down,459,strong,36.69921875,36.69921875,17.96875,50.390625,46.354166666666664,40.625,100.0,0.01660000000000006,-0.016600000000000004,-0.026900000000000035,0.003799999999999998,-0.0034999999999999996,-0.0011999999999999789,-0.01580000000000001,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,close_to_baseline_tempo,close_to_baseline_efficiency
562,HOU,6,red_zone,160,strong,36.6015625,36.6015625,47.65625,9.375,11.458333333333334,60.9375,100.0,0.02839999999999998,-0.028299999999999992,-0.09640000000000004,-0.0695,-0.09340000000000001,-0.09110000000000001,-0.0324,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
563,PIT,14,trailing,445,strong,36.58203125,36.58203125,23.4375,47.265625,17.708333333333332,65.625,100.0,0.007299999999999973,-0.007299999999999973,-0.03620000000000001,0.018199999999999994,0.013099999999999999,-0.007199999999999984,-0.0237,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,close_to_baseline_tempo,close_to_baseline_efficiency
564,NYJ,20,leading_early_down,47,thin,36.515625,48.6875,65.625,15.625,38.541666666666664,67.1875,55.0,-0.12769999999999998,0.12769999999999992,0.08409999999999995,-0.028300000000000006,-0.2255,-0.061799999999999966,-0.026800000000000018,more_run_heavy_than_baseline,more_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
565,MIA,18,trailing_two_plus_scores,227,strong,36.40625,36.40625,41.40625,21.09375,42.708333333333336,10.9375,100.0,0.010199999999999987,-0.010199999999999987,-0.07069999999999999,-0.1204,-0.1699,-0.04470000000000002,-0.005299999999999985,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
566,TB,2,early_down,801,strong,36.34765625,36.34765625,25.0,34.765625,36.458333333333336,59.375,100.0,0.0010000000000000009,-0.0010000000000000009,-0.05559999999999998,-0.0437,0.0046,-0.01940000000000003,-0.012499999999999997,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,close_to_baseline_efficiency
567,PIT,7,goal_to_go,65,good,36.26015625,40.2890625,31.25,36.71875,39.0625,71.875,80.0,-0.029500000000000026,0.02949999999999997,-0.05720000000000003,-0.024599999999999997,-0.0443,-0.02260000000000001,-0.0074,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
568,NYG,9,two_minute_game,44,thin,36.251953125,48.3359375,48.4375,32.03125,85.41666666666667,29.6875,55.0,0.09090000000000009,-0.09089999999999998,0.11449999999999994,-0.03620000000000001,-0.07730000000000001,-0.1442,0.05499999999999999,more_dropback_heavy_than_baseline,more_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
569,DAL,7,goal_to_go,74,good,36.11953125,40.1328125,32.03125,51.5625,39.0625,29.6875,80.0,0.02429999999999999,-0.02429999999999999,-0.09750000000000003,0.022000000000000006,-0.15100000000000002,0.034999999999999976,-0.0074,close_to_baseline_run_pass_split,less_shotgun_than_baseline,faster_than_baseline,less_efficient_than_baseline
570,LV,9,two_minute_game,41,thin,36.0322265625,48.04296875,43.75,52.734375,44.791666666666664,57.03125,55.0,-0.07199999999999995,0.07200000000000001,0.060699999999999976,0.0713,0.0271,0.044800000000000006,-0.004799999999999999,more_run_heavy_than_baseline,more_shotgun_than_baseline,faster_than_baseline,close_to_baseline_efficiency
571,DEN,4,fourth_down,20,thin,35.9443359375,47.92578125,44.53125,37.109375,72.91666666666667,49.21875,55.0,-0.022500000000000075,0.02250000000000002,-0.275,-0.04429999999999999,0.18209999999999998,-0.044300000000000006,0.07910000000000002,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
572,LAC,19,tied_early_down,108,strong,35.80078125,35.80078125,36.71875,30.859375,21.875,32.8125,100.0,0.010999999999999954,-0.01100000000000001,0.05149999999999999,-0.044000000000000004,-0.1182,-0.015900000000000025,-0.054400000000000004,close_to_baseline_run_pass_split,more_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
573,TB,7,goal_to_go,53,good,35.715234375,39.68359375,28.90625,48.828125,39.0625,46.09375,80.0,-0.0040000000000000036,0.0040000000000000036,-0.2525,0.008199999999999999,0.0037,-0.06059999999999999,-0.0074,close_to_baseline_run_pass_split,less_shotgun_than_baseline,close_to_baseline_tempo,close_to_baseline_efficiency
574,DEN,7,goal_to_go,56,good,35.4515625,39.390625,20.3125,46.875,39.0625,86.71875,80.0,0.006399999999999961,-0.006399999999999961,-0.09309999999999996,0.0032000000000000084,0.0816,0.02629999999999999,-0.0074,close_to_baseline_run_pass_split,less_shotgun_than_baseline,close_to_baseline_tempo,more_efficient_than_baseline
575,TEN,14,trailing,668,strong,35.234375,35.234375,48.4375,6.25,19.791666666666668,39.0625,100.0,0.04720000000000002,-0.047199999999999964,0.03510000000000002,-0.009699999999999986,-0.1686,-0.05770000000000003,-0.028299999999999992,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,close_to_baseline_tempo,less_efficient_than_baseline
576,CHI,4,fourth_down,29,thin,35.2265625,46.96875,54.296875,39.453125,34.895833333333336,46.875,55.0,0.10159999999999991,-0.10160000000000002,0.04909999999999992,-0.05979999999999999,-0.3328,-0.0615,-0.05189999999999999,more_dropback_heavy_than_baseline,close_to_baseline_shotgun_usage,slower_than_baseline,less_efficient_than_baseline
577,TEN,1,all_offense,995,strong,35.1953125,35.1953125,47.65625,9.375,15.625,40.625,100.0,0.0524,-0.0524,0.03190000000000004,-0.0023999999999999994,-0.15430000000000002,-0.06059999999999999,-0.024300000000000002,more_dropback_heavy_than_baseline,close_to_baseline_shotgun_usage,close_to_baseline_tempo,less_efficient_than_baseline
578,CLE,19,tied_early_down,133,strong,35.078125,35.078125,17.1875,25.0,72.91666666666667,51.5625,100.0,-0.0021000000000000463,0.0020999999999999908,-0.027000000000000024,-0.0342,-0.0994,-0.08840000000000003,0.0068000000000000005,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,less_efficient_than_baseline
579,MIN,3,third_down,192,strong,35.05859375,35.05859375,43.359375,21.875,29.6875,6.25,100.0,0.01100000000000001,-0.010999999999999982,-0.03069999999999995,-0.0667,-0.3444,-0.07520000000000004,-0.025800000000000003,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,less_efficient_than_baseline
580,TEN,21,trailing_early_down,483,strong,35.0390625,35.0390625,50.0,8.59375,8.333333333333334,41.40625,100.0,0.05190000000000006,-0.0519,0.03849999999999998,0.007300000000000001,-0.1127,-0.05080000000000001,-0.037500000000000006,more_dropback_heavy_than_baseline,close_to_baseline_shotgun_usage,close_to_baseline_tempo,less_efficient_than_baseline
581,PHI,9,two_minute_game,48,thin,34.875,46.5,64.0625,9.375,42.708333333333336,61.71875,55.0,-0.16099999999999992,0.16100000000000003,-0.06730000000000003,-0.0684,-0.19979999999999998,-0.10249999999999998,-0.001799999999999996,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
582,TEN,9,two_minute_game,46,thin,34.7724609375,46.36328125,31.25,72.265625,51.5625,37.5,55.0,0.05730000000000002,-0.05729999999999996,0.008799999999999919,0.0665,0.1988,0.08410000000000001,0.003599999999999992,more_dropback_heavy_than_baseline,close_to_baseline_shotgun_usage,faster_than_baseline,more_efficient_than_baseline
583,SEA,12,tied,213,strong,34.53125,34.53125,22.65625,46.09375,38.541666666666664,20.3125,100.0,0.0018000000000000238,-0.0017999999999999683,-0.14169999999999994,-0.0059000000000000025,-0.0205,-0.0020000000000000018,-0.013300000000000006,close_to_baseline_run_pass_split,less_shotgun_than_baseline,close_to_baseline_tempo,close_to_baseline_efficiency
584,SF,9,two_minute_game,35,thin,34.435546875,45.9140625,44.53125,51.5625,23.958333333333332,66.40625,55.0,-0.08179999999999998,0.08180000000000004,-0.1602,-0.0012000000000000066,0.008099999999999996,0.034399999999999986,-0.0411,more_run_heavy_than_baseline,less_shotgun_than_baseline,close_to_baseline_tempo,close_to_baseline_efficiency
585,CLE,20,leading_early_down,166,strong,34.375,34.375,53.125,9.375,14.583333333333334,9.375,100.0,-0.03109999999999996,0.031100000000000017,-0.10560000000000003,-0.04680000000000001,-0.3211,-0.14039999999999997,-0.03680000000000001,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
586,LA,9,two_minute_game,40,thin,34.23046875,45.640625,35.15625,60.15625,26.041666666666668,81.25,55.0,-0.05679999999999996,0.05680000000000002,-0.14229999999999998,0.027400000000000008,0.1557,0.08079999999999998,-0.02679999999999999,more_run_heavy_than_baseline,less_shotgun_than_baseline,faster_than_baseline,more_efficient_than_baseline
587,CLE,10,one_score,648,strong,34.16015625,34.16015625,41.796875,10.15625,22.916666666666668,43.75,100.0,-0.02179999999999993,0.021799999999999986,-0.05009999999999992,-0.0323,-0.1585,-0.08040000000000003,-0.017500000000000016,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
588,NYJ,14,trailing,753,strong,34.1015625,34.1015625,41.40625,17.1875,28.645833333333332,18.75,100.0,-0.03859999999999997,0.03860000000000002,0.0034999999999999476,-0.021900000000000003,-0.1038,-0.012800000000000034,-0.029299999999999993,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,less_efficient_than_baseline
589,MIA,9,two_minute_game,55,good,33.975,37.75,43.75,25.0,34.375,26.5625,80.0,0.08179999999999998,-0.08179999999999998,0.0736,0.0456,-0.1873,-0.06690000000000002,-0.017699999999999994,more_dropback_heavy_than_baseline,more_shotgun_than_baseline,faster_than_baseline,less_efficient_than_baseline
590,LV,19,tied_early_down,139,strong,33.8671875,33.8671875,48.4375,7.03125,16.666666666666668,28.125,100.0,0.05570000000000003,-0.05570000000000003,-0.10229999999999995,0.00010000000000000286,-0.29560000000000003,-0.0821,-0.0494,more_dropback_heavy_than_baseline,less_shotgun_than_baseline,close_to_baseline_tempo,less_efficient_than_baseline
591,PIT,12,tied,148,strong,33.7890625,33.7890625,19.53125,35.9375,54.166666666666664,28.90625,100.0,0.008599999999999941,-0.008599999999999997,-0.032399999999999984,-0.024299999999999995,-0.0294,-0.024400000000000033,-0.0023000000000000242,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,close_to_baseline_efficiency
592,CLE,12,tied,176,strong,33.7109375,33.7109375,20.3125,19.53125,45.833333333333336,78.125,100.0,-0.006700000000000039,0.006700000000000039,-0.025499999999999967,-0.031799999999999995,-0.1143,-0.09100000000000003,-0.011400000000000007,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,less_efficient_than_baseline
593,MIN,1,all_offense,939,strong,33.7109375,33.7109375,30.46875,28.125,50.0,4.6875,100.0,0.0046000000000000485,-0.004599999999999993,-0.13759999999999994,-0.028300000000000006,-0.1108,-0.008500000000000008,-0.0007000000000000062,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
594,MIA,3,third_down,192,strong,33.61328125,33.61328125,42.578125,25.0,18.229166666666668,4.6875,100.0,-0.014999999999999902,0.015000000000000013,0.026600000000000068,-0.0667,-0.08580000000000002,-0.05960000000000004,-0.04139999999999999,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,less_efficient_than_baseline
595,CLE,15,leading_one_score,167,strong,33.59375,33.59375,51.5625,7.8125,14.583333333333334,12.5,100.0,-0.04310000000000003,0.04310000000000003,-0.0816,-0.0331,-0.2947,-0.1104,-0.032899999999999985,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
596,SF,4,fourth_down,22,thin,33.556640625,44.7421875,45.703125,50.390625,25.0,50.78125,55.0,-0.03160000000000007,0.03160000000000002,-0.17500000000000004,-0.048799999999999996,0.23220000000000002,0.046599999999999975,-0.0754,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
597,NYG,8,two_minute_half,116,strong,33.4765625,33.4765625,27.34375,23.4375,54.166666666666664,21.875,100.0,0.015100000000000002,-0.015100000000000002,0.04459999999999997,-0.04269999999999999,-0.10640000000000001,-0.12999999999999995,0.0022000000000000075,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,less_efficient_than_baseline
598,MIN,8,two_minute_half,107,strong,33.4375,33.4375,14.453125,33.984375,68.75,31.25,100.0,0.0033999999999999586,-0.003400000000000014,-0.02729999999999999,0.004799999999999999,-0.0848,-0.03059999999999996,0.0411,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,close_to_baseline_tempo,less_efficient_than_baseline
599,TEN,5,short_yardage,86,good,33.394921875,37.10546875,35.546875,35.9375,22.916666666666668,46.875,80.0,0.047699999999999965,-0.047699999999999965,-0.06709999999999999,0.021799999999999986,-0.0978,-0.02629999999999999,-0.0325,close_to_baseline_run_pass_split,less_shotgun_than_baseline,faster_than_baseline,less_efficient_than_baseline
600,LAC,11,neutral_early_down,428,strong,33.3203125,33.3203125,34.375,30.46875,13.020833333333334,32.8125,100.0,0.015900000000000025,-0.01589999999999997,0.007299999999999973,-0.0762,-0.0438,-0.01150000000000001,-0.03450000000000002,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,less_efficient_than_baseline
601,NO,7,goal_to_go,40,thin,33.1611328125,44.21484375,63.28125,8.203125,39.0625,50.78125,55.0,-0.05070000000000002,0.05069999999999997,0.139,0.11390000000000002,-0.3175,-0.08800000000000002,-0.0074,more_run_heavy_than_baseline,more_shotgun_than_baseline,faster_than_baseline,less_efficient_than_baseline
602,DEN,20,leading_early_down,300,strong,33.046875,33.046875,15.625,39.0625,22.916666666666668,78.125,100.0,0.013200000000000045,-0.01319999999999999,-0.06879999999999997,0.012399999999999994,-0.0165,-0.010199999999999987,-0.03650000000000002,close_to_baseline_run_pass_split,less_shotgun_than_baseline,close_to_baseline_tempo,close_to_baseline_efficiency
603,TB,16,leading_two_plus_scores,58,good,32.81370967741936,36.45967741935485,44.35483870967742,11.290322580645162,13.978494623655914,75.80645161290323,80.0,0.026500000000000024,-0.026499999999999968,-0.024700000000000055,-0.0586,-0.1772,-0.11529999999999996,-0.05130000000000001,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,less_efficient_than_baseline
604,LAC,2,early_down,809,strong,32.7734375,32.7734375,32.8125,22.65625,28.125,31.25,100.0,0.011900000000000022,-0.011899999999999966,0.020199999999999996,-0.0678,-0.0468,-0.019799999999999984,-0.01609999999999999,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,less_efficient_than_baseline
605,TEN,2,early_down,728,strong,32.6953125,32.6953125,41.40625,10.9375,10.416666666666666,47.65625,100.0,0.045500000000000096,-0.045499999999999985,0.032200000000000006,0.008199999999999999,-0.0944,-0.054800000000000015,-0.03359999999999999,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,close_to_baseline_tempo,less_efficient_than_baseline
606,LV,12,tied,186,strong,32.65625,32.65625,52.34375,7.03125,10.416666666666666,7.8125,100.0,0.060699999999999976,-0.060699999999999976,-0.08689999999999998,-0.007099999999999995,-0.3473,-0.07770000000000005,-0.050100000000000006,more_dropback_heavy_than_baseline,less_shotgun_than_baseline,close_to_baseline_tempo,less_efficient_than_baseline
607,TEN,18,trailing_two_plus_scores,414,strong,32.3828125,32.3828125,34.375,16.40625,19.791666666666668,48.4375,100.0,0.04279999999999995,-0.042800000000000005,0.006700000000000039,-0.026599999999999985,-0.1179,-0.029000000000000026,-0.034399999999999986,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,less_efficient_than_baseline
608,CAR,16,leading_two_plus_scores,48,thin,32.243951612903224,42.99193548387097,70.16129032258064,10.483870967741936,4.301075268817204,54.03225806451613,55.0,-0.0605,0.0605,-0.11449999999999999,-0.0586,-0.1777,-0.07139999999999996,-0.09580000000000001,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
609,HOU,15,leading_one_score,302,strong,32.1484375,32.1484375,26.5625,19.53125,18.75,75.0,100.0,-0.01419999999999999,0.014200000000000046,-0.049799999999999955,-0.0353,-0.0716,-0.04370000000000002,-0.03209999999999999,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,less_efficient_than_baseline
610,TB,13,leading,343,strong,31.9921875,31.9921875,38.28125,14.0625,22.916666666666668,28.125,100.0,-0.028799999999999992,0.028800000000000048,-0.041000000000000036,-0.033699999999999994,-0.12090000000000001,-0.05080000000000001,-0.021999999999999992,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,less_efficient_than_baseline
611,LV,1,all_offense,939,strong,31.953125,31.953125,49.21875,8.59375,9.375,12.5,100.0,0.03969999999999996,-0.03970000000000001,-0.03320000000000001,-0.016600000000000004,-0.20980000000000001,-0.058599999999999985,-0.030600000000000002,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,close_to_baseline_tempo,less_efficient_than_baseline
612,ATL,3,third_down,205,strong,31.89453125,31.89453125,33.59375,12.109375,10.416666666666666,71.875,100.0,0.01650000000000007,-0.016499999999999987,-0.007499999999999951,0.05399999999999999,-0.28609999999999997,-0.0681,-0.057499999999999996,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,faster_than_baseline,less_efficient_than_baseline
613,LAC,4,fourth_down,20,thin,31.6083984375,42.14453125,22.65625,48.046875,85.41666666666667,43.75,55.0,-0.022500000000000075,0.02250000000000002,-0.025000000000000022,-0.04429999999999999,0.0821,0.005700000000000038,0.07910000000000002,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,more_efficient_than_baseline
614,CAR,9,two_minute_game,46,thin,31.3154296875,41.75390625,29.6875,66.015625,35.9375,37.5,55.0,-0.0514,0.0514,-0.07820000000000005,-0.042200000000000015,0.0884,-0.02460000000000001,-0.01809999999999999,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
615,GB,16,leading_two_plus_scores,115,strong,31.22983870967742,31.22983870967742,25.0,10.887096774193548,33.333333333333336,72.58064516129032,100.0,-0.021499999999999964,0.021500000000000075,0.023699999999999943,0.019699999999999995,-0.1988,-0.060399999999999954,-0.024500000000000008,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,close_to_baseline_tempo,less_efficient_than_baseline
616,DEN,15,leading_one_score,246,strong,31.2109375,31.2109375,22.65625,20.3125,31.25,62.5,100.0,0.010599999999999943,-0.010599999999999998,-0.09740000000000004,0.010400000000000006,-0.0943,-0.04570000000000002,-0.01679999999999998,close_to_baseline_run_pass_split,less_shotgun_than_baseline,close_to_baseline_tempo,less_efficient_than_baseline
617,LV,2,early_down,694,strong,31.2109375,31.2109375,45.3125,7.03125,12.5,21.875,100.0,0.040200000000000014,-0.040200000000000014,-0.039899999999999936,-0.0121,-0.1741,-0.05930000000000002,-0.025899999999999992,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,close_to_baseline_tempo,less_efficient_than_baseline
618,MIA,4,fourth_down,23,thin,31.18359375,41.578125,55.46875,27.34375,22.395833333333332,36.71875,55.0,0.11659999999999993,-0.11659999999999998,0.06409999999999993,-0.0508,-0.526,-0.10949999999999999,-0.0774,more_dropback_heavy_than_baseline,more_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
619,LV,21,trailing_early_down,456,strong,30.859375,30.859375,28.125,20.3125,26.041666666666668,42.1875,100.0,0.00880000000000003,-0.00880000000000003,-0.048899999999999944,-0.03159999999999999,-0.0914,-0.047599999999999976,-0.018900000000000014,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,less_efficient_than_baseline
620,LAC,1,all_offense,1079,strong,30.8203125,30.8203125,23.4375,28.90625,34.895833333333336,28.125,100.0,0.00550000000000006,-0.005500000000000005,0.017900000000000027,-0.06590000000000001,-0.0191,-0.003500000000000003,-0.009499999999999995,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,close_to_baseline_efficiency
621,NYJ,4,fourth_down,41,thin,30.744140625,40.9921875,35.9375,32.03125,76.04166666666667,26.5625,55.0,0.08479999999999999,-0.08479999999999999,-0.04090000000000005,-0.021099999999999994,-0.3851,-0.1053,0.0498,more_dropback_heavy_than_baseline,close_to_baseline_shotgun_usage,slower_than_baseline,less_efficient_than_baseline
