profile_season,team,situation_order,situation_name,field_zone_order,field_zone,situation_field_zone_context,team_play_count,team_sample_quality,sample_vs_baseline_context,sample_reliability_score,sample_multiplier,tendency_signal_score,efficiency_signal_score,explosiveness_signal_score,stability_signal_score,coach_dna_score_raw,coach_dna_score_adjusted,tendency_profile_label,tempo_profile_label,formation_profile_label,efficiency_profile_label,dropback_rate_team,dropback_rate_baseline,dropback_rate_delta,rush_rate_team,rush_rate_baseline,rush_rate_delta,pass_attempt_rate_team,pass_attempt_rate_baseline,pass_attempt_rate_delta,shotgun_rate_team,shotgun_rate_baseline,shotgun_rate_delta,no_huddle_rate_team,no_huddle_rate_baseline,no_huddle_rate_delta,avg_epa_team,avg_epa_baseline,avg_epa_delta,success_rate_team,success_rate_baseline,success_rate_delta,explosive_play_rate_team,explosive_play_rate_baseline,explosive_play_rate_delta,turnover_rate_team,turnover_rate_baseline,turnover_rate_delta,sack_rate_team,sack_rate_baseline,sack_rate_delta,dropback_rate_signal_score,shotgun_rate_signal_score,no_huddle_rate_signal_score,pass_attempt_rate_signal_score,avg_epa_score,success_rate_score,first_down_rate_score,touchdown_rate_score,explosive_play_rate_score,explosive_dropback_rate_score,explosive_run_rate_score,turnover_rate_score,sack_rate_score
2025,TB,20,tied_early_down,4,red_zone,tied_early_down | red_zone,21,thin,thin_team_sample_vs_good_baseline,55.0,0.75,35.546875,76.171875,94.27083333333333,67.96875,58.7265625,44.044921875,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.381,0.4118,-0.030799999999999994,0.619,0.5882,0.03080000000000005,0.381,0.4118,-0.030799999999999994,0.381,0.575,-0.19399999999999995,0.0476,0.0782,-0.030600000000000002,0.2025,-0.022,0.2245,0.4762,0.4309,0.04530000000000001,0.1905,0.0505,0.14,0.0,0.0223,-0.0223,0.0,0.0223,-0.0223,20.3125,75.0,26.5625,20.3125,81.25,64.0625,90.625,68.75,92.1875,93.75,96.875,68.75,67.1875
2025,TB,21,leading_early_down,1,backed_up,leading_early_down | backed_up,19,very_thin,very_thin_team_sample_vs_good_baseline,30.0,0.5,71.09375,40.234375,47.395833333333336,69.53125,57.61328125,28.806640625,more_run_heavy_than_baseline,slower_than_baseline,less_shotgun_than_baseline,close_to_baseline_efficiency,0.3158,0.4361,-0.12029999999999996,0.6842,0.5639,0.12030000000000007,0.3158,0.4361,-0.12029999999999996,0.3158,0.5623,-0.2465,0.0,0.0335,-0.0335,0.0049,-0.009,0.0139,0.3684,0.3958,-0.02739999999999998,0.1053,0.131,-0.0257,0.0,0.021,-0.021,0.0,0.0149,-0.0149,71.875,87.5,53.125,71.875,46.875,37.5,26.5625,50.0,39.0625,90.625,12.5,68.75,70.3125
2025,TB,21,leading_early_down,2,own_territory,leading_early_down | own_territory,130,strong,strong_team_sample_vs_strong_baseline,100.0,1.0,39.0625,21.484375,39.583333333333336,60.9375,39.98046875,39.98046875,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,less_efficient_than_baseline,0.4538,0.4823,-0.028500000000000025,0.5462,0.5177,0.02849999999999997,0.4538,0.4823,-0.028500000000000025,0.4923,0.5851,-0.09279999999999994,0.0385,0.0689,-0.030400000000000003,-0.094,0.0102,-0.1042,0.3846,0.4275,-0.042899999999999994,0.1308,0.152,-0.021199999999999997,0.0154,0.022,-0.006599999999999998,0.0231,0.0259,-0.0028000000000000004,34.375,50.0,37.5,34.375,21.875,21.875,18.75,23.4375,34.375,31.25,53.125,62.5,59.375
2025,TB,21,leading_early_down,3,fringe,leading_early_down | fringe,80,good,good_team_sample_vs_strong_baseline,80.0,0.9,52.34375,28.515625,20.3125,42.1875,41.94921875,37.754296875,more_run_heavy_than_baseline,slower_than_baseline,less_shotgun_than_baseline,less_efficient_than_baseline,0.35,0.4327,-0.0827,0.65,0.5673,0.0827,0.35,0.4327,-0.0827,0.5125,0.5811,-0.0686,0.05,0.0861,-0.03609999999999999,-0.0514,0.0131,-0.0645,0.3625,0.4323,-0.06980000000000003,0.075,0.1444,-0.0694,0.025,0.0204,0.0046,0.025,0.0235,0.0015000000000000013,78.125,28.125,25.0,78.125,25.0,12.5,21.875,54.6875,15.625,35.9375,9.375,37.5,46.875
2025,TB,21,leading_early_down,4,red_zone,leading_early_down | red_zone,26,thin,thin_team_sample_vs_strong_baseline,55.0,0.75,17.1875,19.140625,36.979166666666664,67.96875,27.61328125,20.7099609375,close_to_baseline_run_pass_split,slower_than_baseline,more_shotgun_than_baseline,less_efficient_than_baseline,0.3846,0.3776,0.007000000000000006,0.6154,0.6224,-0.007000000000000006,0.3846,0.3776,0.007000000000000006,0.6538,0.5435,0.11030000000000006,0.0385,0.0691,-0.030599999999999995,-0.0813,0.0257,-0.107,0.3077,0.411,-0.1033,0.0385,0.0545,-0.016,0.0,0.0167,-0.0167,0.0,0.0175,-0.0175,6.25,31.25,25.0,6.25,31.25,17.1875,12.5,15.625,31.25,29.6875,50.0,62.5,73.4375
2025,TB,22,trailing_early_down,1,backed_up,trailing_early_down | backed_up,23,thin,thin_team_sample_vs_good_baseline,55.0,0.75,34.375,49.609375,69.79166666666667,76.5625,48.74609375,36.5595703125,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.5652,0.5932,-0.027999999999999914,0.4348,0.4068,0.028000000000000025,0.5652,0.5932,-0.027999999999999914,0.6522,0.7065,-0.054300000000000015,0.0,0.0695,-0.0695,0.1765,-0.0183,0.1948,0.3478,0.4211,-0.07329999999999998,0.1739,0.1378,0.03609999999999999,0.0,0.0245,-0.0245,0.0,0.0266,-0.0266,18.75,21.875,78.125,18.75,84.375,18.75,50.0,45.3125,78.125,81.25,50.0,75.0,78.125
2025,TB,22,trailing_early_down,2,own_territory,trailing_early_down | own_territory,168,strong,strong_team_sample_vs_strong_baseline,100.0,1.0,57.8125,53.90625,35.416666666666664,62.5,56.0546875,56.0546875,more_dropback_heavy_than_baseline,slower_than_baseline,close_to_baseline_shotgun_usage,close_to_baseline_efficiency,0.6726,0.6055,0.06709999999999994,0.3274,0.3945,-0.06709999999999999,0.6726,0.6055,0.06709999999999994,0.6845,0.7043,-0.01980000000000004,0.0655,0.1311,-0.06559999999999999,0.0195,-0.0018,0.0213,0.4464,0.4422,0.004200000000000037,0.131,0.1471,-0.016100000000000003,0.0298,0.0286,0.0011999999999999997,0.0119,0.0375,-0.025599999999999998,78.125,15.625,59.375,78.125,46.875,53.125,21.875,93.75,31.25,71.875,3.125,28.125,96.875
2025,TB,22,trailing_early_down,3,fringe,trailing_early_down | fringe,135,strong,strong_team_sample_vs_strong_baseline,100.0,1.0,35.9375,40.625,53.125,25.0,41.796875,41.796875,close_to_baseline_run_pass_split,slower_than_baseline,close_to_baseline_shotgun_usage,close_to_baseline_efficiency,0.5778,0.6056,-0.027800000000000047,0.4222,0.3944,0.027800000000000047,0.5778,0.6056,-0.027800000000000047,0.6815,0.728,-0.046499999999999986,0.163,0.2006,-0.037599999999999995,-0.0158,-0.0037,-0.012100000000000001,0.4444,0.4457,-0.0012999999999999678,0.1481,0.1392,0.008900000000000019,0.0444,0.0293,0.015100000000000002,0.0444,0.0388,0.005600000000000001,40.625,31.25,31.25,40.625,37.5,34.375,25.0,65.625,50.0,50.0,59.375,15.625,34.375
2025,TB,22,trailing_early_down,4,red_zone,trailing_early_down | red_zone,55,good,good_team_sample_vs_strong_baseline,80.0,0.9,32.03125,77.34375,68.75,58.59375,53.921875,48.5296875,close_to_baseline_run_pass_split,slower_than_baseline,close_to_baseline_shotgun_usage,more_efficient_than_baseline,0.5455,0.5012,0.044300000000000006,0.4545,0.4988,-0.044300000000000006,0.5455,0.5012,0.044300000000000006,0.6364,0.6705,-0.03410000000000002,0.0727,0.1448,-0.07210000000000001,0.0728,-0.018,0.0908,0.4,0.4148,-0.01479999999999998,0.0727,0.0529,0.019799999999999998,0.0182,0.0257,-0.0075,0.0182,0.0259,-0.0076999999999999985,28.125,9.375,62.5,28.125,78.125,50.0,87.5,93.75,78.125,37.5,90.625,62.5,54.6875
2025,TEN,1,all_offense,1,backed_up,all_offense | backed_up,88,good,good_team_sample_vs_strong_baseline,80.0,0.9,53.90625,40.625,50.0,59.375,51.8515625,46.66640625,more_dropback_heavy_than_baseline,close_to_baseline_tempo,close_to_baseline_shotgun_usage,close_to_baseline_efficiency,0.6932,0.5653,0.1279,0.3068,0.4347,-0.12789999999999996,0.6932,0.5653,0.1279,0.7273,0.6902,0.03709999999999991,0.0568,0.0541,0.002700000000000001,-0.0068,-0.0254,0.0186,0.3977,0.3983,-0.0005999999999999894,0.1364,0.1407,-0.004299999999999998,0.0114,0.0258,-0.0144,0.0455,0.032,0.013499999999999998,93.75,21.875,6.25,93.75,46.875,40.625,37.5,37.5,56.25,75.0,18.75,84.375,34.375
2025,TEN,1,all_offense,2,own_territory,all_offense | own_territory,484,strong,strong_team_sample_vs_strong_baseline,100.0,1.0,38.28125,28.125,29.166666666666668,41.40625,37.7734375,37.7734375,close_to_baseline_run_pass_split,close_to_baseline_tempo,close_to_baseline_shotgun_usage,less_efficient_than_baseline,0.6384,0.602,0.03639999999999999,0.3616,0.398,-0.03640000000000004,0.6384,0.602,0.03639999999999999,0.7211,0.7042,0.016899999999999915,0.0909,0.0973,-0.006400000000000003,-0.1644,-0.0121,-0.1523,0.3657,0.4335,-0.06779999999999997,0.1302,0.151,-0.020799999999999985,0.0227,0.0286,-0.005899999999999999,0.0558,0.0451,0.010700000000000001,65.625,15.625,6.25,65.625,12.5,6.25,6.25,87.5,21.875,25.0,40.625,60.9375,21.875
2025,TEN,1,all_offense,3,fringe,all_offense | fringe,322,strong,strong_team_sample_vs_strong_baseline,100.0,1.0,40.625,10.9375,12.5,21.875,30.078125,30.078125,close_to_baseline_run_pass_split,close_to_baseline_tempo,more_shotgun_than_baseline,less_efficient_than_baseline,0.6025,0.5689,0.033600000000000074,0.3975,0.4311,-0.03359999999999996,0.6025,0.5689,0.033600000000000074,0.7578,0.7056,0.052200000000000024,0.1242,0.1304,-0.006199999999999983,-0.2692,0.0079,-0.2771,0.354,0.451,-0.09700000000000003,0.0932,0.144,-0.050799999999999984,0.028,0.0269,0.0011000000000000003,0.0621,0.0384,0.023700000000000006,56.25,37.5,12.5,56.25,3.125,6.25,3.125,31.25,6.25,3.125,28.125,34.375,9.375
2025,TEN,1,all_offense,4,red_zone,all_offense | red_zone,101,strong,strong_team_sample_vs_strong_baseline,100.0,1.0,45.3125,66.40625,23.958333333333332,46.875,50.2734375,50.2734375,more_dropback_heavy_than_baseline,faster_than_baseline,close_to_baseline_shotgun_usage,more_efficient_than_baseline,0.5842,0.5029,0.08130000000000004,0.4158,0.4971,-0.08129999999999998,0.5842,0.5029,0.08130000000000004,0.6733,0.6589,0.014399999999999968,0.1188,0.0945,0.024300000000000002,0.0789,-0.0022,0.08109999999999999,0.4554,0.4224,0.03300000000000003,0.0297,0.0512,-0.021500000000000002,0.0198,0.0258,-0.005999999999999998,0.0495,0.0328,0.0167,75.0,9.375,21.875,75.0,81.25,71.875,62.5,50.0,18.75,15.625,37.5,75.0,18.75
2025,TEN,2,early_down,1,backed_up,early_down | backed_up,70,good,good_team_sample_vs_strong_baseline,80.0,0.9,57.03125,51.953125,36.979166666666664,75.0,55.69921875,50.129296875,more_dropback_heavy_than_baseline,close_to_baseline_tempo,close_to_baseline_shotgun_usage,more_efficient_than_baseline,0.6429,0.5084,0.13450000000000006,0.3571,0.4916,-0.1345,0.6429,0.5084,0.13450000000000006,0.6714,0.6247,0.046699999999999964,0.0571,0.0482,0.008899999999999998,0.0658,-0.0218,0.0876,0.3857,0.4052,-0.019500000000000017,0.1143,0.1328,-0.018500000000000003,0.0,0.0229,-0.0229,0.0143,0.0206,-0.0063,93.75,18.75,21.875,93.75,78.125,37.5,50.0,42.1875,28.125,73.4375,9.375,90.625,59.375
2025,TEN,2,early_down,2,own_territory,early_down | own_territory,368,strong,strong_team_sample_vs_strong_baseline,100.0,1.0,13.28125,25.390625,20.833333333333332,45.3125,24.98046875,24.98046875,close_to_baseline_run_pass_split,close_to_baseline_tempo,close_to_baseline_shotgun_usage,less_efficient_than_baseline,0.5625,0.5535,0.009000000000000008,0.4375,0.4465,-0.009000000000000008,0.5625,0.5535,0.009000000000000008,0.6522,0.6505,0.0017000000000000348,0.0951,0.0983,-0.0031999999999999945,-0.1445,0.0008,-0.14529999999999998,0.3696,0.4374,-0.06780000000000003,0.1141,0.1476,-0.033500000000000016,0.0217,0.0255,-0.003799999999999998,0.038,0.0325,0.005499999999999998,21.875,6.25,3.125,21.875,6.25,6.25,6.25,82.8125,12.5,6.25,43.75,54.6875,35.9375
2025,TEN,2,early_down,3,fringe,early_down | fringe,217,strong,strong_team_sample_vs_strong_baseline,100.0,1.0,43.75,10.9375,11.458333333333334,24.21875,31.5625,31.5625,close_to_baseline_run_pass_split,faster_than_baseline,more_shotgun_than_baseline,less_efficient_than_baseline,0.5622,0.5239,0.0383,0.4378,0.4761,-0.0383,0.5622,0.5239,0.0383,0.7235,0.6547,0.06880000000000008,0.1705,0.1415,0.029000000000000026,-0.1392,0.0111,-0.1503,0.3548,0.4441,-0.08929999999999999,0.0829,0.1427,-0.05979999999999999,0.0323,0.0244,0.0079,0.0415,0.031,0.010500000000000002,56.25,43.75,18.75,56.25,6.25,6.25,3.125,28.125,6.25,3.125,25.0,15.625,32.8125
2025,TEN,2,early_down,4,red_zone,early_down | red_zone,73,good,good_team_sample_vs_strong_baseline,80.0,0.9,51.5625,89.0625,35.416666666666664,76.5625,62.4375,56.19375,more_dropback_heavy_than_baseline,close_to_baseline_tempo,close_to_baseline_shotgun_usage,more_efficient_than_baseline,0.5616,0.4417,0.1199,0.4384,0.5583,-0.1199,0.5616,0.4417,0.1199,0.6575,0.6087,0.048799999999999955,0.1233,0.106,0.01730000000000001,0.1512,-0.004,0.1552,0.4932,0.4167,0.07650000000000001,0.0411,0.053,-0.0119,0.0,0.022,-0.022,0.0137,0.0223,-0.0086,84.375,21.875,15.625,84.375,96.875,96.875,93.75,68.75,31.25,25.0,50.0,90.625,62.5
2025,TEN,3,third_down,1,backed_up,third_down | backed_up,17,very_thin,very_thin_team_sample_vs_good_baseline,30.0,0.5,33.203125,38.671875,68.22916666666667,26.5625,39.0,19.5,more_dropback_heavy_than_baseline,close_to_baseline_tempo,close_to_baseline_shotgun_usage,less_efficient_than_baseline,0.8824,0.7874,0.09499999999999997,0.1176,0.2126,-0.09500000000000001,0.8824,0.7874,0.09499999999999997,0.9412,0.9501,-0.008899999999999908,0.0588,0.0752,-0.016400000000000005,-0.436,-0.0257,-0.4103,0.4118,0.3688,0.04299999999999998,0.1765,0.1724,0.0040999999999999925,0.0588,0.0363,0.0225,0.1765,0.0771,0.09939999999999999,46.875,29.6875,9.375,46.875,18.75,75.0,15.625,45.3125,59.375,62.5,82.8125,31.25,21.875
2025,TEN,3,third_down,2,own_territory,third_down | own_territory,107,strong,strong_team_sample_vs_strong_baseline,100.0,1.0,53.125,37.5,70.83333333333333,53.125,54.21875,54.21875,more_dropback_heavy_than_baseline,slower_than_baseline,close_to_baseline_shotgun_usage,less_efficient_than_baseline,0.8692,0.7933,0.07589999999999997,0.1308,0.2067,-0.0759,0.8692,0.7933,0.07589999999999997,0.9346,0.9201,0.014499999999999957,0.0654,0.0912,-0.025800000000000003,-0.1752,-0.0711,-0.1041,0.3645,0.4111,-0.04660000000000003,0.1963,0.1663,0.03,0.0187,0.0383,-0.0196,0.1121,0.0936,0.018500000000000003,81.25,28.125,21.875,81.25,34.375,31.25,31.25,53.125,71.875,84.375,56.25,84.375,21.875
2025,TEN,3,third_down,3,fringe,third_down | fringe,85,good,good_team_sample_vs_strong_baseline,80.0,0.9,50.78125,9.375,42.1875,34.375,38.9609375,35.06484375,close_to_baseline_run_pass_split,slower_than_baseline,close_to_baseline_shotgun_usage,less_efficient_than_baseline,0.6706,0.7139,-0.043300000000000005,0.3294,0.2861,0.043300000000000005,0.6706,0.7139,-0.043300000000000005,0.8824,0.8859,-0.0035000000000000586,0.0118,0.0986,-0.08679999999999999,-0.6287,-0.0482,-0.5805,0.3294,0.4594,-0.12999999999999995,0.1176,0.1456,-0.02800000000000001,0.0235,0.0316,-0.008100000000000003,0.0941,0.0628,0.03130000000000001,53.125,6.25,90.625,53.125,3.125,6.25,6.25,21.875,34.375,15.625,76.5625,59.375,9.375
2025,TEN,3,third_down,4,red_zone,third_down | red_zone,23,thin,thin_team_sample_vs_strong_baseline,55.0,0.75,42.1875,21.875,22.916666666666668,23.4375,32.984375,24.73828125,close_to_baseline_run_pass_split,faster_than_baseline,close_to_baseline_shotgun_usage,less_efficient_than_baseline,0.6957,0.6852,0.010499999999999954,0.3043,0.3148,-0.01050000000000001,0.6957,0.6852,0.010499999999999954,0.7826,0.8236,-0.041000000000000036,0.1304,0.0623,0.0681,-0.2288,-0.0129,-0.2159,0.3043,0.4157,-0.1114,0.0,0.0479,-0.0479,0.0435,0.0375,0.005999999999999998,0.1739,0.0651,0.1088,15.625,46.875,90.625,15.625,40.625,15.625,9.375,21.875,14.0625,23.4375,31.25,43.75,3.125
2025,TEN,4,fourth_down,1,backed_up,fourth_down | backed_up,1,very_thin,very_thin_team_sample_vs_very_thin_baseline,30.0,0.5,51.388888888888886,70.83333333333333,81.48148148148148,61.111111111111114,60.666666666666664,30.333333333333332,more_dropback_heavy_than_baseline,slower_than_baseline,more_shotgun_than_baseline,more_efficient_than_baseline,1.0,0.7692,0.2308,0.0,0.2308,-0.2308,1.0,0.7692,0.2308,1.0,0.7692,0.2308,0.0,0.1538,-0.1538,2.2043,-0.5916,2.7959,1.0,0.4872,0.5127999999999999,1.0,0.1282,0.8718,0.0,0.0769,-0.0769,0.0,0.0513,-0.0513,55.55555555555556,50.0,44.44444444444444,55.55555555555556,77.77777777777779,72.22222222222221,77.77777777777779,55.55555555555556,94.44444444444444,100.0,50.0,61.111111111111114,61.111111111111114
2025,TEN,4,fourth_down,2,own_territory,fourth_down | own_territory,9,very_thin,very_thin_team_sample_vs_thin_baseline,30.0,0.5,79.83870967741936,21.774193548387096,30.10752688172043,22.58064516129032,49.645161290322584,24.822580645161292,more_dropback_heavy_than_baseline,faster_than_baseline,more_shotgun_than_baseline,less_efficient_than_baseline,1.0,0.5938,0.4062,0.0,0.4062,-0.4062,1.0,0.5938,0.4062,1.0,0.6415,0.35850000000000004,0.2222,0.1277,0.0945,-0.8477,0.0984,-0.9461,0.2222,0.5277,-0.30549999999999994,0.0,0.1231,-0.1231,0.1111,0.0615,0.049600000000000005,0.1111,0.06,0.051100000000000007,96.7741935483871,83.87096774193549,41.935483870967744,96.7741935483871,16.129032258064516,9.67741935483871,11.29032258064516,50.0,22.58064516129032,30.64516129032258,37.096774193548384,27.419354838709676,17.741935483870968
2025,TEN,4,fourth_down,3,fringe,fourth_down | fringe,20,thin,thin_team_sample_vs_good_baseline,55.0,0.75,44.140625,42.96875,36.979166666666664,44.53125,43.35546875,32.5166015625,more_dropback_heavy_than_baseline,close_to_baseline_tempo,less_shotgun_than_baseline,less_efficient_than_baseline,0.75,0.6527,0.09730000000000005,0.25,0.3473,-0.0973,0.75,0.6527,0.09730000000000005,0.6,0.7086,-0.10860000000000003,0.1,0.0873,0.012700000000000003,-0.1521,0.2667,-0.4188,0.45,0.5436,-0.09359999999999996,0.1,0.1632,-0.0632,0.0,0.0515,-0.0515,0.15,0.0497,0.1003,57.8125,48.4375,12.5,57.8125,34.375,34.375,37.5,65.625,34.375,37.5,39.0625,73.4375,15.625
2025,TEN,4,fourth_down,4,red_zone,fourth_down | red_zone,5,very_thin,very_thin_team_sample_vs_thin_baseline,30.0,0.5,62.5,59.375,43.75,37.5,54.78125,27.390625,more_run_heavy_than_baseline,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.4,0.5868,-0.18679999999999997,0.6,0.4132,0.18679999999999997,0.4,0.5868,-0.18679999999999997,0.4,0.6413,-0.24129999999999996,0.0,0.0678,-0.0678,0.4387,0.0922,0.3465,0.6,0.5669,0.03310000000000002,0.0,0.038,-0.038,0.2,0.0298,0.17020000000000002,0.0,0.0413,-0.0413,64.0625,70.3125,51.5625,64.0625,62.5,54.6875,54.6875,65.625,40.625,40.625,50.0,9.375,65.625
2025,TEN,5,short_yardage,1,backed_up,short_yardage | backed_up,1,very_thin,very_thin_team_sample_vs_very_thin_baseline,30.0,0.5,73.38709677419355,67.74193548387096,42.473118279569896,58.87096774193549,63.71774193548387,31.858870967741936,more_run_heavy_than_baseline,faster_than_baseline,more_shotgun_than_baseline,more_efficient_than_baseline,0.0,0.4201,-0.4201,1.0,0.5799,0.42010000000000003,0.0,0.4201,-0.4201,1.0,0.6632,0.3368,1.0,0.1597,0.8403,0.2014,-0.0669,0.2683,1.0,0.5833,0.41669999999999996,0.0,0.0938,-0.0938,0.0,0.0174,-0.0174,0.0,0.0417,-0.0417,61.29032258064516,70.96774193548387,100.0,61.29032258064516,54.83870967741935,87.09677419354838,80.64516129032258,48.38709677419355,38.70967741935484,45.16129032258064,43.54838709677419,58.06451612903226,59.67741935483871
2025,TEN,5,short_yardage,2,own_territory,short_yardage | own_territory,25,thin,thin_team_sample_vs_strong_baseline,55.0,0.75,30.46875,45.3125,28.645833333333332,50.78125,37.1640625,27.873046875,close_to_baseline_run_pass_split,faster_than_baseline,less_shotgun_than_baseline,less_efficient_than_baseline,0.4,0.3787,0.02130000000000004,0.6,0.6213,-0.021299999999999986,0.4,0.3787,0.02130000000000004,0.44,0.5843,-0.14430000000000004,0.24,0.1856,0.054400000000000004,-0.1502,0.0297,-0.1799,0.64,0.6058,0.03420000000000001,0.08,0.1225,-0.042499999999999996,0.0,0.0209,-0.0209,0.04,0.0298,0.0102,12.5,62.5,34.375,12.5,21.875,65.625,51.5625,42.1875,17.1875,37.5,31.25,79.6875,21.875
2025,TEN,5,short_yardage,3,fringe,short_yardage | fringe,38,thin,thin_team_sample_vs_strong_baseline,55.0,0.75,29.6875,21.09375,33.333333333333336,56.25,32.0078125,24.005859375,more_dropback_heavy_than_baseline,slower_than_baseline,close_to_baseline_shotgun_usage,less_efficient_than_baseline,0.3947,0.3432,0.05149999999999999,0.6053,0.6568,-0.0515000000000001,0.3947,0.3432,0.05149999999999999,0.5,0.5464,-0.0464,0.1579,0.1851,-0.027199999999999974,-0.1314,0.1322,-0.2636,0.4474,0.6381,-0.19069999999999998,0.0789,0.1243,-0.045399999999999996,0.0,0.0233,-0.0233,0.0263,0.0187,0.007599999999999999,48.4375,15.625,6.25,48.4375,21.875,3.125,3.125,56.25,31.25,21.875,46.875,76.5625,35.9375
2025,TEN,5,short_yardage,4,red_zone,short_yardage | red_zone,22,thin,thin_team_sample_vs_strong_baseline,55.0,0.75,39.84375,84.375,35.9375,44.53125,51.6171875,38.712890625,more_dropback_heavy_than_baseline,close_to_baseline_tempo,close_to_baseline_shotgun_usage,more_efficient_than_baseline,0.4091,0.3108,0.0983,0.5909,0.6892,-0.09830000000000005,0.4091,0.3108,0.0983,0.4091,0.4478,-0.03869999999999996,0.1364,0.1199,0.016499999999999987,0.2591,0.0481,0.211,0.6818,0.5446,0.1372,0.0,0.0211,-0.0211,0.0455,0.0205,0.024999999999999998,0.0,0.0175,-0.0175,68.75,9.375,12.5,68.75,81.25,93.75,81.25,81.25,29.6875,37.5,40.625,20.3125,68.75
2025,TEN,6,red_zone,4,red_zone,red_zone | red_zone,46,thin,thin_team_sample_vs_strong_baseline,55.0,0.75,64.0625,48.4375,31.25,46.875,53.0625,39.796875,more_dropback_heavy_than_baseline,faster_than_baseline,close_to_baseline_shotgun_usage,close_to_baseline_efficiency,0.6522,0.5343,0.1179,0.3478,0.4657,-0.1179,0.6522,0.5343,0.1179,0.7391,0.7041,0.03500000000000003,0.1522,0.0995,0.0527,-0.0445,-0.0307,-0.013799999999999996,0.4348,0.3951,0.03970000000000001,0.0652,0.0949,-0.029700000000000004,0.0435,0.0279,0.015599999999999996,0.0217,0.0338,-0.012099999999999996,93.75,21.875,46.875,93.75,53.125,78.125,50.0,12.5,25.0,15.625,53.125,25.0,68.75
2025,TEN,7,goal_to_go,4,red_zone,goal_to_go | red_zone,38,thin,thin_team_sample_vs_strong_baseline,55.0,0.75,15.625,51.5625,47.395833333333336,44.53125,34.234375,25.67578125,close_to_baseline_run_pass_split,slower_than_baseline,close_to_baseline_shotgun_usage,more_efficient_than_baseline,0.5263,0.5183,0.008000000000000007,0.4737,0.4817,-0.008000000000000007,0.5263,0.5183,0.008000000000000007,0.7105,0.6745,0.03600000000000003,0.0526,0.0814,-0.0288,0.1446,-0.0011,0.1457,0.3947,0.4177,-0.02300000000000002,0.0,0.0032,-0.0032,0.0,0.0248,-0.0248,0.1053,0.0363,0.069,7.8125,15.625,31.25,7.8125,65.625,40.625,50.0,50.0,45.3125,51.5625,45.3125,79.6875,9.375
2025,TEN,8,goal_line,4,red_zone,goal_line | red_zone,10,very_thin,very_thin_team_sample_vs_good_baseline,30.0,0.5,61.328125,73.4375,51.5625,64.0625,61.59765625,30.798828125,more_dropback_heavy_than_baseline,close_to_baseline_tempo,less_shotgun_than_baseline,less_efficient_than_baseline,0.5,0.3219,0.17809999999999998,0.5,0.6781,-0.17810000000000004,0.5,0.3219,0.17809999999999998,0.2,0.3987,-0.1987,0.1,0.1081,-0.008099999999999996,-0.0564,0.038,-0.0944,0.7,0.5192,0.18079999999999996,0.0,0.0,0.0,0.0,0.0219,-0.0219,0.0,0.0142,-0.0142,84.375,67.1875,9.375,84.375,31.25,87.5,87.5,87.5,51.5625,51.5625,51.5625,67.1875,60.9375
2025,TEN,9,two_minute_half,1,backed_up,two_minute_half | backed_up,12,very_thin,very_thin_team_sample_vs_thin_baseline,30.0,0.5,23.79032258064516,35.08064516129032,31.72043010752688,37.096774193548384,29.443548387096776,14.721774193548388,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.5833,0.6313,-0.04799999999999993,0.4167,0.3687,0.04799999999999999,0.5833,0.6313,-0.04799999999999993,0.75,0.823,-0.07299999999999995,0.0,0.0885,-0.0885,0.0886,0.0093,0.0793,0.3333,0.4794,-0.1461,0.0833,0.1637,-0.08040000000000001,0.0,0.028,-0.028,0.0833,0.0413,0.041999999999999996,9.67741935483871,29.03225806451613,46.774193548387096,9.67741935483871,58.06451612903226,20.967741935483872,12.903225806451612,48.38709677419355,19.35483870967742,45.16129032258064,30.64516129032258,54.83870967741935,19.35483870967742
2025,TEN,9,two_minute_half,2,own_territory,two_minute_half | own_territory,58,good,good_team_sample_vs_strong_baseline,80.0,0.9,40.625,48.4375,26.5625,65.625,44.9375,40.44375,close_to_baseline_run_pass_split,faster_than_baseline,close_to_baseline_shotgun_usage,more_efficient_than_baseline,0.8103,0.7894,0.02090000000000003,0.1897,0.2106,-0.020900000000000002,0.8103,0.7894,0.02090000000000003,0.9655,0.9278,0.03770000000000007,0.2759,0.1867,0.08919999999999997,0.0487,-0.0261,0.0748,0.4138,0.3975,0.01629999999999998,0.1207,0.1516,-0.03090000000000001,0.0345,0.0408,-0.0063,0.0345,0.06,-0.025499999999999995,25.0,37.5,75.0,25.0,65.625,56.25,34.375,37.5,21.875,34.375,23.4375,59.375,71.875
