profile_season,team,situation_order,situation_name,team_play_count,team_sample_quality,sample_vs_baseline_context,sample_reliability_score,sample_multiplier,tendency_signal_score,efficiency_signal_score,explosiveness_signal_score,stability_signal_score,coach_dna_score_raw,coach_dna_score_adjusted,tendency_profile_label,tempo_profile_label,formation_profile_label,efficiency_profile_label,dropback_rate_team,dropback_rate_baseline,dropback_rate_delta,rush_rate_team,rush_rate_baseline,rush_rate_delta,pass_attempt_rate_team,pass_attempt_rate_baseline,pass_attempt_rate_delta,shotgun_rate_team,shotgun_rate_baseline,shotgun_rate_delta,no_huddle_rate_team,no_huddle_rate_baseline,no_huddle_rate_delta,avg_epa_team,avg_epa_baseline,avg_epa_delta,success_rate_team,success_rate_baseline,success_rate_delta,explosive_play_rate_team,explosive_play_rate_baseline,explosive_play_rate_delta,turnover_rate_team,turnover_rate_baseline,turnover_rate_delta,sack_rate_team,sack_rate_baseline,sack_rate_delta,dropback_rate_signal_score,shotgun_rate_signal_score,no_huddle_rate_signal_score,pass_attempt_rate_signal_score,avg_epa_score,success_rate_score,first_down_rate_score,touchdown_rate_score,explosive_play_rate_score,explosive_dropback_rate_score,explosive_run_rate_score,turnover_rate_score,sack_rate_score
2025,SF,5,short_yardage,108,strong,stable_team_sample,100.0,1.0,46.484375,78.125,65.625,96.09375,64.90234375,64.90234375,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.3333,0.3476,-0.014300000000000035,0.6667,0.6524,0.01429999999999998,0.3333,0.3476,-0.014300000000000035,0.3704,0.5322,-0.1618,0.0556,0.1642,-0.10860000000000002,0.2202,0.0647,0.15550000000000003,0.6389,0.5961,0.04280000000000006,0.1019,0.0906,0.011300000000000004,0.0,0.0214,-0.0214,0.0,0.0229,-0.0229,12.5,71.875,89.0625,12.5,78.125,75.0,90.625,68.75,78.125,65.625,53.125,96.875,95.3125
2025,SF,6,red_zone,196,strong,stable_team_sample,100.0,1.0,45.3125,90.625,12.5,90.625,58.984375,58.984375,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.4949,0.5029,-0.008000000000000007,0.5051,0.4971,0.008000000000000007,0.4949,0.5029,-0.008000000000000007,0.5153,0.6589,-0.14360000000000006,0.0153,0.0945,-0.0792,0.1946,-0.0022,0.1968,0.4643,0.4224,0.04189999999999999,0.0204,0.0512,-0.0308,0.0051,0.0258,-0.0207,0.0153,0.0328,-0.0175,12.5,75.0,81.25,12.5,100.0,84.375,93.75,84.375,6.25,3.125,28.125,96.875,84.375
2025,SF,7,goal_to_go,83,good,usable_team_sample,80.0,0.9,41.40625,77.34375,63.541666666666664,78.90625,59.390625,53.4515625,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.4699,0.4757,-0.005800000000000027,0.5301,0.5243,0.005800000000000027,0.4699,0.4757,-0.005800000000000027,0.4578,0.611,-0.1532,0.012,0.0861,-0.0741,0.1892,0.0097,0.1795,0.506,0.438,0.068,0.012,0.0074,0.0046,0.012,0.0243,-0.012299999999999998,0.0,0.0306,-0.0306,9.375,68.75,78.125,9.375,78.125,84.375,75.0,71.875,65.625,43.75,81.25,71.875,85.9375
2025,SF,8,two_minute_half,126,strong,stable_team_sample,100.0,1.0,47.65625,63.28125,52.083333333333336,89.0625,58.984375,58.984375,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.7698,0.7349,0.03490000000000004,0.2302,0.2651,-0.034900000000000014,0.7698,0.7349,0.03490000000000004,0.8175,0.8778,-0.06030000000000002,0.1032,0.1634,-0.06019999999999999,0.0961,0.0083,0.0878,0.4683,0.4231,0.04520000000000002,0.127,0.1271,-9.999999999998899e-05,0.0079,0.0356,-0.0277,0.0317,0.0516,-0.0199,34.375,56.25,65.625,34.375,75.0,71.875,93.75,12.5,50.0,53.125,53.125,100.0,78.125
2025,SF,9,two_minute_game,35,thin,small_team_sample,55.0,0.75,44.53125,51.5625,23.958333333333332,66.40625,45.9140625,34.435546875,more_run_heavy_than_baseline,close_to_baseline_tempo,less_shotgun_than_baseline,close_to_baseline_efficiency,0.6,0.6818,-0.08179999999999998,0.4,0.3182,0.08180000000000004,0.6,0.6818,-0.08179999999999998,0.6571,0.8173,-0.1602,0.1714,0.1726,-0.0012000000000000066,-0.0519,-0.06,0.008099999999999996,0.4286,0.3942,0.034399999999999986,0.0857,0.1268,-0.0411,0.0,0.0394,-0.0394,0.0571,0.0504,0.006699999999999998,48.4375,78.125,3.125,48.4375,40.625,59.375,68.75,37.5,9.375,9.375,53.125,89.0625,43.75
2025,SF,10,one_score,736,strong,stable_team_sample,100.0,1.0,42.1875,86.71875,41.145833333333336,70.3125,58.8671875,58.8671875,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.5693,0.565,0.0043000000000000815,0.4307,0.435,-0.0042999999999999705,0.5693,0.565,0.0043000000000000815,0.5543,0.6859,-0.13159999999999994,0.0353,0.0863,-0.051000000000000004,0.1116,0.0035,0.1081,0.4905,0.4369,0.05359999999999998,0.1264,0.1332,-0.0068000000000000005,0.0245,0.0265,-0.0019999999999999983,0.0231,0.0381,-0.015000000000000003,12.5,78.125,65.625,12.5,84.375,93.75,96.875,71.875,40.625,42.1875,40.625,50.0,90.625
2025,SF,11,neutral_early_down,469,strong,stable_team_sample,100.0,1.0,62.5,65.234375,55.208333333333336,36.71875,61.38671875,61.38671875,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,close_to_baseline_efficiency,0.5565,0.5215,0.03500000000000003,0.4435,0.4785,-0.034999999999999976,0.5565,0.5215,0.03500000000000003,0.4861,0.6282,-0.1421,0.0384,0.0855,-0.04710000000000001,0.0419,0.013,0.028900000000000002,0.4776,0.4391,0.038500000000000034,0.1386,0.1443,-0.005700000000000011,0.0299,0.0226,0.007300000000000001,0.0256,0.0278,-0.002199999999999997,56.25,75.0,62.5,56.25,53.125,90.625,87.5,29.6875,59.375,59.375,46.875,12.5,60.9375
2025,SF,12,tied,255,strong,stable_team_sample,100.0,1.0,33.59375,96.875,64.58333333333333,79.6875,61.9921875,61.9921875,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.549,0.5522,-0.0031999999999999806,0.451,0.4478,0.003200000000000036,0.549,0.5522,-0.0031999999999999806,0.5412,0.6675,-0.12629999999999997,0.0314,0.0716,-0.0402,0.1368,-0.0028,0.1396,0.5216,0.4433,0.07829999999999993,0.1333,0.1307,0.002599999999999991,0.0157,0.0252,-0.009500000000000001,0.0235,0.0369,-0.013400000000000002,6.25,71.875,50.0,6.25,96.875,100.0,96.875,93.75,67.1875,40.625,85.9375,78.125,81.25
2025,SF,13,leading,442,strong,stable_team_sample,100.0,1.0,38.28125,68.75,11.458333333333334,64.0625,47.5390625,47.5390625,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.4977,0.504,-0.006300000000000028,0.5023,0.496,0.006299999999999972,0.4977,0.504,-0.006300000000000028,0.4796,0.6358,-0.1562,0.0249,0.0687,-0.0438,0.0767,0.0162,0.060500000000000005,0.457,0.4269,0.030100000000000016,0.1041,0.1357,-0.03159999999999999,0.0249,0.0228,0.0020999999999999977,0.0204,0.0318,-0.0114,6.25,78.125,62.5,6.25,62.5,68.75,96.875,46.875,9.375,21.875,3.125,31.25,96.875
2025,SF,14,trailing,363,strong,stable_team_sample,100.0,1.0,60.9375,70.703125,63.541666666666664,54.6875,65.09765625,65.09765625,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.6556,0.6309,0.024699999999999944,0.3444,0.3691,-0.0247,0.6556,0.6309,0.024699999999999944,0.6171,0.7508,-0.13370000000000004,0.0551,0.1414,-0.08629999999999999,0.0707,-0.0215,0.0922,0.4876,0.4364,0.05119999999999997,0.1488,0.1316,0.017199999999999993,0.0331,0.0315,0.0015999999999999973,0.0331,0.0472,-0.014100000000000001,46.875,75.0,75.0,46.875,71.875,81.25,82.8125,46.875,68.75,84.375,37.5,34.375,75.0
2025,SF,15,leading_one_score,272,strong,stable_team_sample,100.0,1.0,45.3125,76.5625,22.916666666666668,68.75,54.84375,54.84375,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.5515,0.5341,0.01739999999999997,0.4485,0.4659,-0.01739999999999997,0.5515,0.5341,0.01739999999999997,0.5588,0.6624,-0.10360000000000003,0.0368,0.075,-0.0382,0.1319,0.0136,0.11829999999999999,0.4596,0.4278,0.031799999999999995,0.1103,0.1347,-0.02439999999999999,0.0257,0.0244,0.001299999999999999,0.011,0.0343,-0.023299999999999998,34.375,65.625,46.875,34.375,84.375,71.875,87.5,62.5,18.75,40.625,9.375,37.5,100.0
2025,SF,16,leading_two_plus_scores,170,strong,stable_team_sample,100.0,1.0,67.74193548387096,61.29032258064516,17.204301075268816,41.935483870967744,57.58064516129032,57.58064516129032,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,less_efficient_than_baseline,0.4118,0.4563,-0.044499999999999984,0.5882,0.5437,0.044499999999999984,0.4118,0.4563,-0.044499999999999984,0.3529,0.5937,-0.24080000000000001,0.0059,0.0586,-0.0527,-0.0117,0.0204,-0.032100000000000004,0.4529,0.4256,0.027300000000000046,0.0941,0.1375,-0.04340000000000001,0.0235,0.0203,0.0032000000000000015,0.0353,0.0278,0.0075,51.61290322580645,93.54838709677419,74.19354838709677,51.61290322580645,38.70967741935484,80.64516129032258,87.09677419354838,38.70967741935484,9.67741935483871,22.58064516129032,19.35483870967742,41.935483870967744,41.935483870967744
2025,SF,17,trailing_one_score,209,strong,stable_team_sample,100.0,1.0,52.34375,60.15625,48.958333333333336,37.5,54.6875,54.6875,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.6172,0.5968,0.020399999999999974,0.3828,0.4032,-0.02040000000000003,0.6172,0.5968,0.020399999999999974,0.5646,0.7163,-0.15170000000000006,0.0383,0.1048,-0.0665,0.0545,0.0002,0.0543,0.4928,0.4393,0.05349999999999999,0.1388,0.1338,0.0050000000000000044,0.0335,0.029,0.0045000000000000005,0.0383,0.0417,-0.0034000000000000002,28.125,84.375,68.75,28.125,59.375,81.25,68.75,31.25,50.0,50.0,46.875,28.125,46.875
2025,SF,18,trailing_two_plus_scores,154,strong,stable_team_sample,100.0,1.0,56.25,82.03125,72.91666666666667,70.3125,68.7890625,68.7890625,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.7078,0.677,0.03079999999999994,0.2922,0.323,-0.030799999999999994,0.7078,0.677,0.03079999999999994,0.6883,0.7976,-0.10929999999999995,0.0779,0.1909,-0.11299999999999999,0.0925,-0.0509,0.1434,0.4805,0.4324,0.048099999999999976,0.1623,0.1286,0.03370000000000001,0.0325,0.0349,-0.0023999999999999994,0.026,0.0546,-0.028600000000000004,37.5,65.625,84.375,37.5,78.125,78.125,87.5,84.375,87.5,87.5,43.75,50.0,90.625
2025,SF,19,tied_early_down,201,strong,stable_team_sample,100.0,1.0,30.859375,88.28125,65.625,68.75,57.67578125,57.67578125,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.5025,0.4983,0.004199999999999926,0.4975,0.5017,-0.004200000000000037,0.5025,0.4983,0.004199999999999926,0.4577,0.6059,-0.1482,0.0398,0.0718,-0.032,0.0756,0.0018,0.0738,0.5075,0.4418,0.06569999999999993,0.1294,0.1285,0.0008999999999999841,0.01,0.0219,-0.011899999999999999,0.0249,0.0267,-0.001800000000000003,9.375,70.3125,34.375,9.375,81.25,96.875,87.5,87.5,71.875,34.375,90.625,87.5,50.0
2025,SF,20,leading_early_down,343,strong,stable_team_sample,100.0,1.0,38.28125,45.3125,17.708333333333332,46.875,40.8984375,40.8984375,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,less_efficient_than_baseline,0.4402,0.4468,-0.006599999999999995,0.5598,0.5532,0.006599999999999939,0.4402,0.4468,-0.006599999999999995,0.3878,0.5755,-0.18770000000000003,0.0292,0.0709,-0.0417,-0.0224,0.0115,-0.0339,0.4286,0.4235,0.005099999999999993,0.0991,0.1332,-0.03410000000000002,0.0262,0.0206,0.005600000000000001,0.0175,0.0228,-0.005299999999999999,9.375,75.0,59.375,9.375,28.125,53.125,71.875,28.125,18.75,28.125,6.25,25.0,68.75
2025,SF,21,trailing_early_down,285,strong,stable_team_sample,100.0,1.0,64.84375,75.0,62.5,39.0625,66.2109375,66.2109375,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.6211,0.5899,0.031200000000000006,0.3789,0.4101,-0.031200000000000006,0.6211,0.5899,0.031200000000000006,0.5614,0.7068,-0.14539999999999997,0.0596,0.15,-0.0904,0.0655,-0.0058,0.0713,0.4912,0.438,0.053200000000000025,0.1474,0.1307,0.016699999999999993,0.0351,0.0281,0.006999999999999999,0.0281,0.0355,-0.007399999999999997,56.25,75.0,71.875,56.25,68.75,93.75,87.5,50.0,71.875,87.5,28.125,18.75,59.375
2025,TB,1,all_offense,1057,strong,stable_team_sample,100.0,1.0,32.03125,32.8125,32.8125,59.375,38.4765625,38.4765625,close_to_baseline_run_pass_split,slower_than_baseline,close_to_baseline_shotgun_usage,close_to_baseline_efficiency,0.5629,0.5737,-0.010800000000000032,0.4371,0.4263,0.010799999999999976,0.5629,0.5737,-0.010800000000000032,0.6556,0.6967,-0.041100000000000025,0.0624,0.1039,-0.04150000000000001,-0.0056,-0.0054,-0.00019999999999999966,0.4248,0.4345,-0.009699999999999986,0.122,0.1328,-0.010800000000000004,0.0246,0.0274,-0.0028000000000000004,0.036,0.0401,-0.0040999999999999995,21.875,34.375,50.0,21.875,43.75,28.125,21.875,37.5,25.0,28.125,45.3125,62.5,56.25
2025,TB,2,early_down,801,strong,stable_team_sample,100.0,1.0,25.0,34.765625,36.458333333333336,59.375,36.34765625,36.34765625,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,close_to_baseline_efficiency,0.5256,0.5246,0.0010000000000000009,0.4744,0.4754,-0.0010000000000000009,0.5256,0.5246,0.0010000000000000009,0.588,0.6436,-0.05559999999999998,0.0649,0.1086,-0.0437,0.006,0.0014,0.0046,0.4145,0.4339,-0.01940000000000003,0.1186,0.1311,-0.012499999999999997,0.0225,0.0244,-0.0019000000000000024,0.0225,0.0296,-0.007100000000000002,3.125,40.625,53.125,3.125,40.625,20.3125,21.875,56.25,37.5,56.25,15.625,46.875,71.875
2025,TB,3,third_down,227,strong,stable_team_sample,100.0,1.0,53.90625,55.46875,59.375,50.0,57.03125,57.03125,more_run_heavy_than_baseline,slower_than_baseline,close_to_baseline_shotgun_usage,more_efficient_than_baseline,0.6872,0.7494,-0.06219999999999992,0.3128,0.2506,0.06220000000000003,0.6872,0.7494,-0.06219999999999992,0.8855,0.8953,-0.009800000000000031,0.0529,0.0875,-0.03459999999999999,0.0072,-0.0507,0.0579,0.4537,0.4242,0.02949999999999997,0.1454,0.1404,0.0050000000000000044,0.0308,0.0359,-0.0051,0.0793,0.0778,0.0015000000000000013,78.125,25.0,34.375,78.125,56.25,75.0,62.5,28.125,59.375,21.875,96.875,59.375,40.625
2025,TB,4,fourth_down,29,thin,small_team_sample,55.0,0.75,12.890625,23.046875,25.0,50.78125,23.140625,17.35546875,close_to_baseline_run_pass_split,slower_than_baseline,close_to_baseline_shotgun_usage,less_efficient_than_baseline,0.6207,0.6225,-0.0018000000000000238,0.3793,0.3775,0.0018000000000000238,0.6207,0.6225,-0.0018000000000000238,0.7241,0.675,0.04909999999999992,0.069,0.0943,-0.02529999999999999,-0.425,0.1649,-0.5899,0.4828,0.5443,-0.0615,0.0345,0.1209,-0.08639999999999999,0.0345,0.0492,-0.014699999999999998,0.069,0.0504,0.018600000000000005,3.125,29.6875,15.625,3.125,12.5,29.6875,18.75,31.25,7.8125,4.6875,62.5,67.1875,34.375
2025,TB,5,short_yardage,103,strong,stable_team_sample,100.0,1.0,23.4375,84.375,81.25,85.15625,57.34375,57.34375,close_to_baseline_run_pass_split,close_to_baseline_tempo,less_shotgun_than_baseline,more_efficient_than_baseline,0.3204,0.3476,-0.027200000000000002,0.6796,0.6524,0.027200000000000002,0.3204,0.3476,-0.027200000000000002,0.4466,0.5322,-0.08560000000000001,0.1553,0.1642,-0.008900000000000019,0.2993,0.0647,0.23460000000000003,0.6602,0.5961,0.06410000000000005,0.1165,0.0906,0.025900000000000006,0.0097,0.0214,-0.011699999999999999,0.0,0.0229,-0.0229,18.75,46.875,9.375,18.75,90.625,84.375,87.5,75.0,84.375,71.875,87.5,75.0,95.3125
2025,TB,6,red_zone,141,strong,stable_team_sample,100.0,1.0,35.9375,51.953125,90.625,56.25,53.37890625,53.37890625,close_to_baseline_run_pass_split,slower_than_baseline,close_to_baseline_shotgun_usage,close_to_baseline_efficiency,0.5461,0.5029,0.043200000000000016,0.4539,0.4971,-0.04319999999999996,0.5461,0.5029,0.043200000000000016,0.6454,0.6589,-0.013500000000000068,0.0496,0.0945,-0.0449,0.0227,-0.0022,0.024900000000000002,0.3972,0.4224,-0.0252,0.078,0.0512,0.026799999999999997,0.0213,0.0258,-0.0045000000000000005,0.0355,0.0328,0.002699999999999994,43.75,6.25,50.0,43.75,56.25,28.125,70.3125,53.125,93.75,84.375,93.75,71.875,40.625
2025,TB,7,goal_to_go,53,good,usable_team_sample,80.0,0.9,28.90625,48.828125,39.0625,46.09375,39.68359375,35.715234375,close_to_baseline_run_pass_split,close_to_baseline_tempo,less_shotgun_than_baseline,close_to_baseline_efficiency,0.4717,0.4757,-0.0040000000000000036,0.5283,0.5243,0.0040000000000000036,0.4717,0.4757,-0.0040000000000000036,0.3585,0.611,-0.2525,0.0943,0.0861,0.008199999999999999,0.0134,0.0097,0.0037,0.3774,0.438,-0.06059999999999999,0.0,0.0074,-0.0074,0.0189,0.0243,-0.0053999999999999986,0.0377,0.0306,0.007099999999999999,3.125,90.625,18.75,3.125,53.125,21.875,65.625,54.6875,32.8125,43.75,40.625,48.4375,43.75
2025,TB,8,two_minute_half,128,strong,stable_team_sample,100.0,1.0,38.28125,48.828125,40.625,23.4375,42.87109375,42.87109375,close_to_baseline_run_pass_split,slower_than_baseline,close_to_baseline_shotgun_usage,close_to_baseline_efficiency,0.7734,0.7349,0.03849999999999998,0.2266,0.2651,-0.038500000000000006,0.7734,0.7349,0.03849999999999998,0.8984,0.8778,0.02059999999999995,0.1094,0.1634,-0.05399999999999999,0.0286,0.0083,0.0203,0.4297,0.4231,0.00660000000000005,0.1172,0.1271,-0.009899999999999992,0.0469,0.0356,0.011299999999999998,0.0547,0.0516,0.0030999999999999986,37.5,18.75,59.375,37.5,53.125,51.5625,21.875,68.75,43.75,46.875,31.25,12.5,34.375
2025,TB,9,two_minute_game,56,good,usable_team_sample,80.0,0.9,28.515625,88.28125,72.91666666666667,57.03125,55.54296875,49.988671875,more_dropback_heavy_than_baseline,slower_than_baseline,close_to_baseline_shotgun_usage,more_efficient_than_baseline,0.75,0.6818,0.06820000000000004,0.25,0.3182,-0.06819999999999998,0.75,0.6818,0.06820000000000004,0.8571,0.8173,0.03979999999999995,0.1429,0.1726,-0.029700000000000004,0.1212,-0.06,0.1812,0.5,0.3942,0.1058,0.1607,0.1268,0.03390000000000001,0.0357,0.0394,-0.003699999999999995,0.0357,0.0504,-0.014699999999999998,34.375,15.625,29.6875,34.375,84.375,93.75,75.0,100.0,78.125,65.625,75.0,48.4375,65.625
2025,TB,10,one_score,791,strong,stable_team_sample,100.0,1.0,52.34375,50.78125,53.125,67.96875,56.015625,56.015625,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.5247,0.565,-0.04029999999999989,0.4753,0.435,0.0403,0.5247,0.565,-0.04029999999999989,0.6321,0.6859,-0.05379999999999996,0.0569,0.0863,-0.029400000000000003,0.0463,0.0035,0.0428,0.4425,0.4369,0.005599999999999994,0.1315,0.1332,-0.001700000000000007,0.0177,0.0265,-0.008799999999999999,0.0341,0.0381,-0.0040000000000000036,68.75,37.5,34.375,68.75,65.625,46.875,40.625,50.0,50.0,53.125,56.25,82.8125,53.125
2025,TB,11,neutral_early_down,502,strong,stable_team_sample,100.0,1.0,40.625,41.015625,27.083333333333332,71.875,44.78515625,44.78515625,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,close_to_baseline_efficiency,0.49,0.5215,-0.03149999999999997,0.51,0.4785,0.03150000000000003,0.49,0.5215,-0.03149999999999997,0.5558,0.6282,-0.07240000000000002,0.0438,0.0855,-0.04170000000000001,0.0264,0.013,0.0134,0.4323,0.4391,-0.006799999999999973,0.1215,0.1443,-0.022800000000000015,0.0159,0.0226,-0.006699999999999998,0.0239,0.0278,-0.0038999999999999972,40.625,34.375,46.875,40.625,50.0,37.5,25.0,51.5625,28.125,50.0,3.125,75.0,68.75
2025,TB,12,tied,215,strong,stable_team_sample,100.0,1.0,42.1875,56.25,64.58333333333333,78.125,55.546875,55.546875,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.5256,0.5522,-0.026600000000000068,0.4744,0.4478,0.026600000000000013,0.5256,0.5522,-0.026600000000000068,0.5814,0.6675,-0.08609999999999995,0.0465,0.0716,-0.025099999999999997,0.0506,-0.0028,0.053399999999999996,0.4419,0.4433,-0.0014000000000000123,0.1349,0.1307,0.0041999999999999815,0.0093,0.0252,-0.0159,0.0326,0.0369,-0.004300000000000005,50.0,46.875,21.875,50.0,68.75,53.125,65.625,37.5,75.0,75.0,43.75,93.75,62.5
2025,TB,13,leading,343,strong,stable_team_sample,100.0,1.0,38.28125,14.0625,22.916666666666668,28.125,31.9921875,31.9921875,close_to_baseline_run_pass_split,slower_than_baseline,close_to_baseline_shotgun_usage,less_efficient_than_baseline,0.4752,0.504,-0.028799999999999992,0.5248,0.496,0.028800000000000048,0.4752,0.504,-0.028799999999999992,0.5948,0.6358,-0.041000000000000036,0.035,0.0687,-0.033699999999999994,-0.1047,0.0162,-0.12090000000000001,0.3761,0.4269,-0.05080000000000001,0.1137,0.1357,-0.021999999999999992,0.0262,0.0228,0.0034000000000000002,0.0408,0.0318,0.009000000000000001,43.75,21.875,43.75,43.75,15.625,15.625,15.625,9.375,18.75,9.375,40.625,28.125,28.125
2025,TB,14,trailing,499,strong,stable_team_sample,100.0,1.0,27.34375,65.625,29.166666666666668,55.46875,43.6328125,43.6328125,close_to_baseline_run_pass_split,slower_than_baseline,close_to_baseline_shotgun_usage,more_efficient_than_baseline,0.6393,0.6309,0.008399999999999963,0.3607,0.3691,-0.008399999999999963,0.6393,0.6309,0.008399999999999963,0.7295,0.7508,-0.021299999999999986,0.0882,0.1414,-0.0532,0.0384,-0.0215,0.059899999999999995,0.4509,0.4364,0.014500000000000013,0.1222,0.1316,-0.009399999999999992,0.0301,0.0315,-0.001400000000000002,0.0341,0.0472,-0.0131,18.75,25.0,46.875,18.75,65.625,59.375,56.25,81.25,25.0,28.125,34.375,42.1875,68.75
2025,TB,15,leading_one_score,285,strong,stable_team_sample,100.0,1.0,53.90625,20.3125,33.333333333333336,25.0,41.8359375,41.8359375,more_run_heavy_than_baseline,slower_than_baseline,less_shotgun_than_baseline,less_efficient_than_baseline,0.4737,0.5341,-0.06040000000000001,0.5263,0.4659,0.06040000000000001,0.4737,0.5341,-0.06040000000000001,0.6,0.6624,-0.06240000000000001,0.0421,0.075,-0.0329,-0.094,0.0136,-0.1076,0.3895,0.4278,-0.0383,0.1193,0.1347,-0.015399999999999983,0.0281,0.0244,0.0036999999999999984,0.0491,0.0343,0.0148,78.125,21.875,37.5,78.125,15.625,31.25,15.625,18.75,25.0,18.75,56.25,31.25,18.75
2025,TB,16,leading_two_plus_scores,58,good,usable_team_sample,80.0,0.9,44.35483870967742,11.290322580645162,13.978494623655914,75.80645161290323,36.45967741935485,32.81370967741936,close_to_baseline_run_pass_split,slower_than_baseline,close_to_baseline_shotgun_usage,less_efficient_than_baseline,0.4828,0.4563,0.026500000000000024,0.5172,0.5437,-0.026499999999999968,0.4828,0.4563,0.026500000000000024,0.569,0.5937,-0.024700000000000055,0.0,0.0586,-0.0586,-0.1568,0.0204,-0.1772,0.3103,0.4256,-0.11529999999999996,0.0862,0.1375,-0.05130000000000001,0.0172,0.0203,-0.0030999999999999986,0.0,0.0278,-0.0278,35.483870967741936,22.58064516129032,83.87096774193549,35.483870967741936,19.35483870967742,6.451612903225806,16.129032258064516,3.225806451612903,6.451612903225806,9.67741935483871,25.806451612903224,54.83870967741935,96.7741935483871
2025,TB,17,trailing_one_score,291,strong,stable_team_sample,100.0,1.0,30.078125,88.671875,58.333333333333336,92.1875,58.671875,58.671875,close_to_baseline_run_pass_split,slower_than_baseline,close_to_baseline_shotgun_usage,more_efficient_than_baseline,0.5739,0.5968,-0.02290000000000003,0.4261,0.4032,0.022899999999999976,0.5739,0.5968,-0.02290000000000003,0.701,0.7163,-0.015300000000000091,0.079,0.1048,-0.025800000000000003,0.1807,0.0002,0.1805,0.4948,0.4393,0.055499999999999994,0.1409,0.1338,0.007099999999999995,0.0137,0.029,-0.015300000000000001,0.0206,0.0417,-0.0211,39.0625,10.9375,31.25,39.0625,90.625,87.5,82.8125,93.75,62.5,56.25,56.25,96.875,87.5
2025,TB,18,trailing_two_plus_scores,208,strong,stable_team_sample,100.0,1.0,56.25,19.53125,21.875,26.5625,41.1328125,41.1328125,more_dropback_heavy_than_baseline,slower_than_baseline,close_to_baseline_shotgun_usage,less_efficient_than_baseline,0.7308,0.677,0.05379999999999996,0.2692,0.323,-0.053800000000000014,0.7308,0.677,0.05379999999999996,0.7692,0.7976,-0.02839999999999998,0.101,0.1909,-0.08989999999999998,-0.1608,-0.0509,-0.1099,0.3894,0.4324,-0.04299999999999998,0.0962,0.1286,-0.0324,0.0529,0.0349,0.018000000000000002,0.0529,0.0546,-0.0017000000000000001,65.625,21.875,71.875,65.625,25.0,12.5,12.5,28.125,15.625,18.75,31.25,15.625,37.5
2025,TB,19,tied_early_down,165,strong,stable_team_sample,100.0,1.0,38.28125,64.0625,48.4375,68.75,52.3828125,52.3828125,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.5091,0.4983,0.010799999999999976,0.4909,0.5017,-0.010800000000000032,0.5091,0.4983,0.010799999999999976,0.5212,0.6059,-0.0847,0.0303,0.0718,-0.0415,0.0846,0.0018,0.0828,0.4424,0.4418,0.0005999999999999894,0.1152,0.1285,-0.013300000000000006,0.0121,0.0219,-0.0098,0.0242,0.0267,-0.0025000000000000022,23.4375,46.875,59.375,23.4375,90.625,43.75,71.875,50.0,43.75,67.1875,34.375,84.375,53.125
2025,TB,20,leading_early_down,255,strong,stable_team_sample,100.0,1.0,50.0,16.40625,21.875,57.03125,40.5859375,40.5859375,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,less_efficient_than_baseline,0.4039,0.4468,-0.042899999999999994,0.5961,0.5532,0.04289999999999994,0.4039,0.4468,-0.042899999999999994,0.502,0.5755,-0.07350000000000001,0.0392,0.0709,-0.031700000000000006,-0.072,0.0115,-0.08349999999999999,0.3686,0.4235,-0.054900000000000004,0.102,0.1332,-0.03120000000000002,0.0157,0.0206,-0.004900000000000002,0.0196,0.0228,-0.0032000000000000015,65.625,31.25,37.5,65.625,21.875,18.75,15.625,9.375,21.875,31.25,12.5,54.6875,59.375
